@RELATION data

@ATTRIBUTE ponzi {ponzi, non_ponzi}
@ATTRIBUTE SWAP8 NUMERIC
@ATTRIBUTE DUP11 NUMERIC
@ATTRIBUTE DUP14 NUMERIC
@ATTRIBUTE SWAP10 NUMERIC
@ATTRIBUTE DUP15 NUMERIC
@ATTRIBUTE LOG2 NUMERIC
@ATTRIBUTE INVALID NUMERIC
@ATTRIBUTE SWAP9 NUMERIC
@ATTRIBUTE SWAP5 NUMERIC
@ATTRIBUTE SWAP12 NUMERIC
@ATTRIBUTE SWAP16 NUMERIC
@ATTRIBUTE DUP9 NUMERIC
@ATTRIBUTE LOG1 NUMERIC
@ATTRIBUTE DUP12 NUMERIC
@ATTRIBUTE SWAP11 NUMERIC
@ATTRIBUTE SWAP2 NUMERIC
@ATTRIBUTE MSTORE8 NUMERIC
@ATTRIBUTE SWAP14 NUMERIC
@ATTRIBUTE DUP13 NUMERIC
@ATTRIBUTE POP NUMERIC
@ATTRIBUTE DUP8 NUMERIC
@ATTRIBUTE DUP7 NUMERIC
@ATTRIBUTE DUP3 NUMERIC
@ATTRIBUTE DUP4 NUMERIC
@ATTRIBUTE MSTORE NUMERIC
@ATTRIBUTE SWAP3 NUMERIC
@ATTRIBUTE CODECOPY NUMERIC
@ATTRIBUTE JUMP NUMERIC
@ATTRIBUTE DUP5 NUMERIC
@ATTRIBUTE SWAP13 NUMERIC
@ATTRIBUTE STOP NUMERIC
@ATTRIBUTE CALLDATACOPY NUMERIC
@ATTRIBUTE SWAP7 NUMERIC
@ATTRIBUTE SWAP1 NUMERIC
@ATTRIBUTE SWAP6 NUMERIC
@ATTRIBUTE RETURN NUMERIC
@ATTRIBUTE DUP6 NUMERIC
@ATTRIBUTE SWAP4 NUMERIC
@ATTRIBUTE REVERT NUMERIC
@ATTRIBUTE SELFDESTRUCT NUMERIC
@ATTRIBUTE DUP10 NUMERIC
@ATTRIBUTE DUP16 NUMERIC
@ATTRIBUTE JUMPI NUMERIC
@ATTRIBUTE SSTORE NUMERIC
@ATTRIBUTE PUSH NUMERIC
@ATTRIBUTE LOG3 NUMERIC
@ATTRIBUTE LOG4 NUMERIC
@ATTRIBUTE Missing NUMERIC
@ATTRIBUTE SWAP15 NUMERIC
@ATTRIBUTE DUP1&2 NUMERIC
@ATTRIBUTE size_info NUMERIC

@DATA
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33868
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20562
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.008547008547008548,0.0,0.0014245014245014246,0.0,0.0,0.0,0.0,0.0,0.0,0.04131054131054131,0.0,0.0,0.0,0.04700854700854701,0.0,0.002849002849002849,0.03561253561253561,0.017094017094017096,0.04843304843304843,0.021367521367521368,0.0,0.04700854700854701,0.008547008547008548,0.0,0.0014245014245014246,0.0014245014245014246,0.0014245014245014246,0.11538461538461539,0.0014245014245014246,0.004273504273504274,0.002849002849002849,0.0,0.022792022792022793,0.0,0.0,0.0,0.0641025641025641,0.01566951566951567,0.28774928774928776,0.002849002849002849,0.0,0.0,0.0,0.19943019943019943,3586
non_ponzi,0.0013386880856760374,0.00535475234270415,0.0,0.0006693440428380187,0.0,0.0,0.00535475234270415,0.002677376171352075,0.008032128514056224,0.0,0.0,0.0033467202141900937,0.004016064257028112,0.002677376171352075,0.0,0.038821954484605084,0.0,0.0,0.0006693440428380187,0.0997322623828648,0.007362784471218206,0.01606425702811245,0.0214190093708166,0.019410977242302542,0.0428380187416332,0.020080321285140562,0.0,0.041499330655957165,0.010040160642570281,0.0006693440428380187,0.0006693440428380187,0.0,0.002677376171352075,0.11044176706827309,0.002008032128514056,0.002008032128514056,0.008032128514056224,0.009370816599732263,0.020080321285140562,0.0,0.002677376171352075,0.0,0.050200803212851405,0.007362784471218206,0.28112449799196787,0.0,0.0,0.0,0.0,0.15127175368139223,7326
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15050
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20038
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0025380710659898475,0.005076142131979695,0.0,0.0006345177664974619,0.0,0.0,0.00031725888324873094,0.0006345177664974619,0.0,0.0,0.04346446700507614,0.0,0.0,0.0,0.10628172588832488,0.002220812182741117,0.0034898477157360407,0.02315989847715736,0.01903553299492386,0.05044416243654822,0.005076142131979695,0.0,0.03236040609137056,0.008248730964467006,0.0,0.0028553299492385786,0.00031725888324873094,0.0,0.13451776649746192,0.0006345177664974619,0.005710659898477157,0.0038071065989847717,0.002220812182741117,0.015228426395939087,0.0,0.00031725888324873094,0.0,0.04885786802030457,0.008565989847715736,0.2756979695431472,0.0006345177664974619,0.0,0.0,0.0,0.1976522842639594,18106
non_ponzi,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.006185567010309278,0.0,0.0,0.0,0.0,0.0,0.0,0.027835051546391754,0.0,0.0,0.0010309278350515464,0.04845360824742268,0.0,0.004123711340206186,0.024742268041237112,0.020618556701030927,0.05567010309278351,0.006185567010309278,0.0,0.08762886597938144,0.009278350515463918,0.0,0.0010309278350515464,0.0,0.0,0.10515463917525773,0.0,0.003092783505154639,0.0010309278350515464,0.007216494845360825,0.03402061855670103,0.0,0.0010309278350515464,0.0,0.06907216494845361,0.01752577319587629,0.3154639175257732,0.0,0.0,0.0,0.0,0.14742268041237114,5180
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18294
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38794
non_ponzi,0.0003256798567008631,0.0019540791402051783,0.0008141996417521576,0.00016283992835043154,0.0004885197850512946,0.0008141996417521576,0.017261032405145742,0.00016283992835043154,0.0003256798567008631,0.0,0.0,0.002768278781957336,0.0019540791402051783,0.0029311187103077674,0.0,0.03159094609998372,0.0,0.0,0.0011398794984530207,0.09526135808500244,0.006025077348965967,0.0029311187103077674,0.021983390327308255,0.02019215111545351,0.05210877707213809,0.005210877707213809,0.0,0.016609672691744015,0.006513597134017261,0.0,0.0022797589969060414,0.0008141996417521576,0.0014655593551538837,0.13987949845302067,0.0009770395701025891,0.0017912392118547469,0.0050480377788633774,0.0022797589969060414,0.021657710470607393,0.0,0.0022797589969060414,0.00016283992835043154,0.049666178146881616,0.008793356130923302,0.2784562774792379,0.0003256798567008631,0.0,0.0,0.0,0.1945937143787657,35660
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9788
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7844
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0017905102954341987,0.0,0.0,0.0,0.0,0.0004476275738585497,0.0008952551477170994,0.0,0.0,0.048791405550581916,0.0,0.0,0.0,0.09579230080572963,0.0,0.0040286481647269475,0.03043867502238138,0.01521933751119069,0.06311548791405551,0.005819158460161146,0.0,0.02685765443151298,0.003133393017009848,0.0,0.003133393017009848,0.0,0.0,0.12936436884512087,0.0,0.006714413607878245,0.004923903312444047,0.0008952551477170994,0.01656222023276634,0.0,0.0,0.0,0.03804834377797672,0.008952551477170993,0.2855863921217547,0.0040286481647269475,0.0004476275738585497,0.0,0.0,0.20501342882721577,17286
non_ponzi,0.0,0.0018570102135561746,0.0,0.0,0.0,0.00046425255338904364,0.002785515320334262,0.0,0.004178272980501393,0.0,0.0,0.002321262766945218,0.0,0.0,0.0,0.037604456824512536,0.0,0.0,0.0,0.06267409470752089,0.003714020427112349,0.009285051067780872,0.01903435468895079,0.02042711234911792,0.06778087279480037,0.010677808727948004,0.0018570102135561746,0.030176415970287838,0.008820798514391829,0.0,0.00046425255338904364,0.0009285051067780873,0.001392757660167131,0.12674094707520892,0.0018570102135561746,0.002785515320334262,0.005571030640668524,0.009285051067780872,0.018570102135561744,0.0,0.004642525533890436,0.0,0.04410399257195915,0.02135561745589601,0.2841225626740947,0.004642525533890436,0.0,0.0,0.0,0.18987929433611886,9778
non_ponzi,0.0006531678641410843,0.001959503592423253,0.0,0.0,0.00021772262138036142,0.0,0.0,0.0,0.0030481166993250597,0.0,0.0,0.0032658393207054214,0.0,0.00021772262138036142,0.0,0.045068582625734814,0.0,0.00021772262138036142,0.00021772262138036142,0.042673633790550836,0.0063139560200304815,0.009144350097975179,0.025255824080121926,0.027215327672545177,0.07772697583278902,0.015676028739386023,0.001088613106901807,0.014369693011103853,0.018070977574569998,0.0,0.00021772262138036142,0.0006531678641410843,0.0017417809710428913,0.1338994121489223,0.002612671456564337,0.0017417809710428913,0.008708904855214456,0.005660788155889397,0.018288700195950358,0.0,0.0023949488351839754,0.0,0.03222294796429349,0.023949488351839757,0.2849989113868931,0.0017417809710428913,0.0015240583496625298,0.0,0.0,0.18724145438711082,19716
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7058
non_ponzi,0.0006568144499178982,0.0009852216748768472,0.0019704433497536944,0.0006568144499178982,0.0,0.0009852216748768472,0.005911330049261084,0.0006568144499178982,0.0013136288998357964,0.0,0.0,0.0013136288998357964,0.0,0.003940886699507389,0.0006568144499178982,0.04466338259441708,0.0,0.0,0.0013136288998357964,0.12249589490968801,0.003284072249589491,0.007553366174055829,0.02594417077175698,0.0187192118226601,0.04893267651888342,0.009852216748768473,0.0,0.04893267651888342,0.008866995073891626,0.0,0.003284072249589491,0.0006568144499178982,0.0013136288998357964,0.09490968801313629,0.0009852216748768472,0.005911330049261084,0.0062397372742200325,0.005911330049261084,0.013793103448275862,0.0,0.004597701149425287,0.0,0.04039408866995074,0.011494252873563218,0.27323481116584564,0.0009852216748768472,0.0,0.0,0.0,0.1766830870279146,18644
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7128
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0033613445378151263,0.0,0.004481792717086834,0.0,0.0,0.00392156862745098,0.002240896358543417,0.0,0.0,0.02464985994397759,0.0,0.0,0.0,0.06834733893557422,0.005042016806722689,0.009523809523809525,0.025210084033613446,0.02464985994397759,0.06386554621848739,0.00784313725490196,0.002240896358543417,0.04929971988795518,0.00784313725490196,0.0,0.0011204481792717086,0.0,0.0005602240896358543,0.09915966386554621,0.0005602240896358543,0.0028011204481792717,0.00784313725490196,0.01288515406162465,0.029131652661064426,0.0,0.0,0.0,0.06050420168067227,0.008963585434173669,0.29523809523809524,0.0028011204481792717,0.0,0.0,0.0,0.17591036414565828,9222
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14642
non_ponzi,0.0053941908713692945,0.002074688796680498,0.002904564315352697,0.002074688796680498,0.002074688796680498,0.0,0.002904564315352697,0.004149377593360996,0.009128630705394191,0.0012448132780082987,0.0,0.004149377593360996,0.0008298755186721991,0.0008298755186721991,0.0012448132780082987,0.045228215767634854,0.0,0.0004149377593360996,0.0033195020746887966,0.06473029045643154,0.005809128630705394,0.007883817427385892,0.014522821576763486,0.011618257261410789,0.053526970954356844,0.010788381742738589,0.0,0.02863070539419087,0.007053941908713693,0.0004149377593360996,0.0004149377593360996,0.0,0.004149377593360996,0.12489626556016598,0.004564315352697096,0.0037344398340248964,0.004979253112033195,0.007883817427385892,0.021576763485477178,0.0008298755186721991,0.004979253112033195,0.0016597510373443983,0.04564315352697095,0.013278008298755186,0.3062240663900415,0.0004149377593360996,0.0004149377593360996,0.0,0.0,0.16141078838174275,11902
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.003537735849056604,0.0,0.0,0.0,0.0,0.0,0.0023584905660377358,0.0,0.0,0.027122641509433963,0.0,0.0,0.0,0.11084905660377359,0.0047169811320754715,0.0,0.025943396226415096,0.02830188679245283,0.04834905660377359,0.009433962264150943,0.0,0.02830188679245283,0.0047169811320754715,0.0,0.009433962264150943,0.003537735849056604,0.0,0.1179245283018868,0.0,0.003537735849056604,0.0011792452830188679,0.003537735849056604,0.027122641509433963,0.0,0.0,0.0,0.04716981132075472,0.00589622641509434,0.29127358490566035,0.0,0.0,0.0,0.0,0.1957547169811321,6414
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5124
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.00043535045711797995,0.0,0.0,0.0,0.0,0.0,0.00043535045711797995,0.0,0.0,0.0544188071397475,0.0,0.0,0.0,0.10753156290814106,0.0008707009142359599,0.00130605137135394,0.027862429255550717,0.023944275141488898,0.05964301262516326,0.006530256856769699,0.0,0.027427078798432737,0.0030474531998258597,0.0,0.0030474531998258597,0.00043535045711797995,0.0,0.11188506747932085,0.00043535045711797995,0.00783630822812364,0.0030474531998258597,0.0017414018284719198,0.01828471919895516,0.0,0.0,0.0,0.04179364388332608,0.006965607313887679,0.25380931649978233,0.00261210274270788,0.0,0.0,0.0,0.2346538963865912,14018
non_ponzi,0.0005412719891745603,0.0018944519621109607,0.0,0.002165087956698241,0.0,0.0,0.003247631935047361,0.00027063599458728013,0.0016238159675236806,0.0,0.0,0.0008119079837618403,0.0008119079837618403,0.0008119079837618403,0.0,0.03599458728010826,0.0,0.0,0.00027063599458728013,0.12124492557510148,0.002165087956698241,0.005953991880920162,0.030852503382949932,0.02625169147496617,0.05953991880920163,0.0062246278755074425,0.0,0.04248985115020298,0.007848443843031122,0.0,0.0027063599458728013,0.00027063599458728013,0.00027063599458728013,0.11366711772665765,0.0013531799729364006,0.004600811907983762,0.006765899864682003,0.004330175913396482,0.014884979702300407,0.0,0.0018944519621109607,0.00027063599458728013,0.0408660351826793,0.005683355886332882,0.2516914749661705,0.0005412719891745603,0.0,0.0,0.0,0.19918809201623816,20520
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8386
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661764705882353,0.0,0.0,0.0,0.11029411764705882,0.0,0.0031512605042016808,0.03466386554621849,0.01680672268907563,0.06722689075630252,0.008403361344537815,0.0,0.025210084033613446,0.0021008403361344537,0.0,0.0,0.0,0.0,0.1134453781512605,0.0,0.01050420168067227,0.0021008403361344537,0.0010504201680672268,0.01365546218487395,0.0,0.0,0.0,0.03676470588235294,0.0063025210084033615,0.2542016806722689,0.0031512605042016808,0.0,0.0,0.0,0.22478991596638656,5998
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0011185682326621924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059843400447427295,0.0,0.0,0.0,0.11017897091722595,0.0011185682326621924,0.0005592841163310962,0.027404921700223715,0.02237136465324385,0.06599552572706935,0.00727069351230425,0.0,0.024608501118568233,0.006152125279642058,0.0,0.0,0.0005592841163310962,0.0,0.11241610738255034,0.0005592841163310962,0.008948545861297539,0.0039149888143176735,0.0016778523489932886,0.01621923937360179,0.0,0.0,0.0,0.035794183445190156,0.00727069351230425,0.25615212527964204,0.0016778523489932886,0.0,0.0,0.0,0.22818791946308725,11192
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12808
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10668
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006485084306095979,0.0,0.0,0.0,0.0,0.0,0.0,0.055771725032425425,0.0,0.0,0.0,0.10959792477302205,0.0,0.00324254215304799,0.0324254215304799,0.02204928664072633,0.06355382619974059,0.008430609597924773,0.0,0.02464332036316472,0.0019455252918287938,0.0,0.0006485084306095979,0.0006485084306095979,0.0,0.11802853437094682,0.0,0.009079118028534372,0.005188067444876783,0.0025940337224383916,0.010376134889753566,0.0,0.0,0.0,0.03501945525291829,0.00648508430609598,0.2587548638132296,0.00324254215304799,0.0,0.0,0.0,0.22762645914396887,9868
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007680491551459293,0.0,0.0,0.0,0.0,0.0,0.0,0.059907834101382486,0.0,0.0,0.0,0.11367127496159754,0.0,0.0007680491551459293,0.03456221198156682,0.02457757296466974,0.06451612903225806,0.009984639016897081,0.0,0.02227342549923195,0.0038402457757296467,0.0,0.0,0.0007680491551459293,0.0,0.11290322580645161,0.0,0.008448540706605223,0.006144393241167435,0.002304147465437788,0.01152073732718894,0.0,0.0,0.0,0.03379416282642089,0.005376344086021506,0.25268817204301075,0.0030721966205837174,0.0,0.0,0.0,0.22811059907834103,7936
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5118
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0042158516020236085,0.0,0.005902192242833052,0.0,0.0,0.002529510961214165,0.0,0.0,0.0,0.03035413153456998,0.0,0.0,0.0,0.05564924114671164,0.002529510961214165,0.005902192242833052,0.02951096121416526,0.01854974704890388,0.07082630691399663,0.010961214165261383,0.003372681281618887,0.04384485666104553,0.007588532883642495,0.0,0.0008431703204047217,0.0,0.0,0.11382799325463744,0.0016863406408094434,0.003372681281618887,0.007588532883642495,0.010961214165261383,0.021922428330522766,0.0,0.0,0.0,0.05480607082630692,0.01011804384485666,0.290893760539629,0.0042158516020236085,0.0,0.0,0.0,0.18802698145025296,5544
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14612
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006485084306095979,0.0,0.0,0.0,0.0,0.0,0.0,0.055771725032425425,0.0,0.0,0.0,0.10959792477302205,0.0,0.00324254215304799,0.0324254215304799,0.02204928664072633,0.06355382619974059,0.008430609597924773,0.0,0.02464332036316472,0.0019455252918287938,0.0,0.0006485084306095979,0.0006485084306095979,0.0,0.11802853437094682,0.0,0.009079118028534372,0.005188067444876783,0.0025940337224383916,0.010376134889753566,0.0,0.0,0.0,0.03501945525291829,0.00648508430609598,0.2587548638132296,0.00324254215304799,0.0,0.0,0.0,0.22762645914396887,9868
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13070
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0,0.0,0.0,0.002178649237472767,0.0,0.0,0.06100217864923747,0.0,0.0,0.0,0.04139433551198257,0.002178649237472767,0.0,0.04139433551198257,0.02178649237472767,0.0718954248366013,0.008714596949891068,0.0,0.037037037037037035,0.008714596949891068,0.0,0.002178649237472767,0.0,0.0,0.11982570806100218,0.0,0.002178649237472767,0.0,0.002178649237472767,0.026143790849673203,0.0,0.0,0.0,0.054466230936819175,0.010893246187363835,0.289760348583878,0.0,0.0,0.0,0.0,0.1830065359477124,2312
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20988
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0004666355576294914,0.0009332711152589828,0.0,0.0004666355576294914,0.0,0.0,0.0,0.0009332711152589828,0.0,0.0,0.04713019132057863,0.0,0.0,0.0,0.09332711152589827,0.0,0.0004666355576294914,0.027998133457769483,0.022398506766215586,0.07092860475968268,0.006999533364442371,0.0,0.028931404573028466,0.007932804479701353,0.0,0.0023331777881474567,0.0004666355576294914,0.0,0.11712552496500234,0.0,0.008399440037330844,0.004666355576294913,0.0013999066728884741,0.02053196453569762,0.0,0.0,0.0,0.03966402239850677,0.007932804479701353,0.2743817078861409,0.0032664489034064394,0.0,0.0,0.0,0.2109192720485301,16490
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0,0.01867572156196944,0.0,0.008488964346349746,0.0,0.0,0.001697792869269949,0.0,0.0,0.0,0.03904923599320883,0.0,0.0,0.0,0.042444821731748725,0.008488964346349746,0.008488964346349746,0.025466893039049237,0.028862478777589132,0.07640067911714771,0.027164685908319185,0.0,0.035653650254668934,0.013582342954159592,0.0,0.0,0.0,0.001697792869269949,0.11544991511035653,0.0,0.006791171477079796,0.008488964346349746,0.010186757215619695,0.003395585738539898,0.0,0.0,0.0,0.04923599320882852,0.010186757215619695,0.27504244482173174,0.0050933786078098476,0.0,0.0,0.0,0.1799660441426146,3158
non_ponzi,0.0,0.0,0.0,0.0,0.0,0.0015278838808250573,0.0007639419404125286,0.0,0.0030557677616501145,0.0,0.0,0.0,0.0007639419404125286,0.0,0.0,0.03208556149732621,0.0,0.0,0.0,0.053475935828877004,0.002291825821237586,0.0030557677616501145,0.023682200152788387,0.025974025974025976,0.06340718105423988,0.012987012987012988,0.0,0.03972498090145149,0.013750954927425516,0.0,0.0007639419404125286,0.0007639419404125286,0.0007639419404125286,0.11153552330022919,0.002291825821237586,0.0038197097020626434,0.004583651642475172,0.0038197097020626434,0.029029793735676088,0.0,0.0,0.0,0.05653170359052712,0.009931245225362872,0.29488158899923606,0.0007639419404125286,0.0,0.0,0.0,0.20397249809014514,6374
